,index,geo_index,height_mean,height_std,area_mean,area_std,Site,Year,0
54,37,255000_2167000,11.172604519980059,4.784404160351122,17.551135741248984,16.125920067516695,PUUM,2019,34691
55,38,255000_2168000,11.799806696661246,3.8874854427418497,15.343341461650107,14.276673050664122,PUUM,2019,27886
56,39,255000_4104000,5.686407146250624,2.118690554874108,47.94802142216647,45.44828854605872,SJER,2018,1322
57,39,255000_4104000,5.686407146250624,2.118690554874108,47.94802142216647,45.44828854605872,SJER,2019,2039
58,40,255000_4105000,5.863728697674162,2.652235600458534,41.74983221470087,39.917562313293786,SJER,2018,1969
59,40,255000_4105000,5.863728697674162,2.652235600458534,41.74983221470087,39.917562313293786,SJER,2019,3097
60,41,255000_4106000,5.207112143458963,1.7032475437808563,36.55570161428891,38.19733395048937,SJER,2019,3782
61,41,255000_4106000,5.207112143458963,1.7032475437808563,36.55570161428891,38.19733395048937,SJER,2018,1855
62,42,255000_4107000,5.270000279956501,1.7527585457993653,38.28579686918404,39.84663455692071,SJER,2019,5370
63,42,255000_4107000,5.270000279956501,1.7527585457993653,38.28579686918404,39.84663455692071,SJER,2018,2743
64,43,255000_4110000,4.861256951020049,1.509687383127094,40.80513988185409,38.58455961022864,SJER,2018,2611
65,43,255000_4110000,4.861256951020049,1.509687383127094,40.80513988185409,38.58455961022864,SJER,2019,3823
66,44,256000_2159000,13.189283180671536,3.595624838247624,19.487863165342265,19.816347584305422,PUUM,2019,35225
67,45,256000_2160000,13.201735055143129,3.4878494323291616,21.464961106031865,20.827846722090413,PUUM,2019,34067
68,46,256000_2163000,9.219837095399313,4.961492950181018,16.539424199329858,14.039384911773428,PUUM,2019,33067
69,47,256000_2164000,9.42497033175598,4.605054657004749,14.7758690195703,15.108337569985746,PUUM,2019,25897
70,48,256000_2169000,9.578464114880914,4.603300571610372,15.058306709247935,13.053733537742954,PUUM,2019,9703
71,49,256000_4104000,5.652430224439014,2.0639836747732767,42.24959483262073,44.79690509893705,SJER,2019,2196
72,49,256000_4104000,5.652430224439014,2.0639836747732767,42.24959483262073,44.79690509893705,SJER,2018,1210
73,50,256000_4106000,5.2468691074495455,1.9803806868402987,40.22756818924474,39.56632231344316,SJER,2019,1903
74,50,256000_4106000,5.2468691074495455,1.9803806868402987,40.22756818924474,39.56632231344316,SJER,2018,1140
75,51,256000_4108000,5.3106683118494855,2.1119798874611546,42.26847096426769,41.46803149772185,SJER,2018,2110
76,51,256000_4108000,5.3106683118494855,2.1119798874611546,42.26847096426769,41.46803149772185,SJER,2019,3521
77,52,256000_4110000,5.807385328423206,2.4385940368465615,34.87301600460538,36.158506376071465,SJER,2019,7703
78,52,256000_4110000,5.807385328423206,2.4385940368465615,34.87301600460538,36.158506376071465,SJER,2018,4356
79,53,256000_4111000,5.644023867040645,2.375678306076793,34.566186409172346,34.58249347967803,SJER,2019,6855
80,53,256000_4111000,5.644023867040645,2.375678306076793,34.566186409172346,34.58249347967803,SJER,2018,3917
81,54,257000_2159000,20.4474062462435,16.344677302436146,20.926559207078853,20.403805429433636,PUUM,2019,28755
82,55,257000_2163000,7.658373959673488,3.87277461061036,17.33865979379175,14.154927879841964,PUUM,2019,25705
83,56,257000_2164000,13.207937588821446,11.368048132191817,14.92991676518073,14.485175410106082,PUUM,2019,21145
84,57,257000_2165000,9.165832023895753,3.643717462111256,14.190729296224383,13.335663277129608,PUUM,2019,45825
85,58,257000_2168000,10.919167968345768,8.93949490855746,14.830946364209915,13.788130063035226,PUUM,2019,43292
86,59,257000_2169000,8.551287753459944,4.273126818030049,15.355082374867822,13.663006823634577,PUUM,2019,9651
87,60,257000_4103000,4.512024134451679,1.4556221631837714,58.65377495455015,48.20657713228545,SJER,2018,551
88,61,257000_4104000,5.238013942764754,2.000189188358258,40.724354037224785,39.29057512608938,SJER,2018,1095
89,61,257000_4104000,5.238013942764754,2.000189188358258,40.724354037224785,39.29057512608938,SJER,2019,2125
90,62,257000_4106000,5.828670831226336,2.7402119592959155,41.6672122203598,40.29411320384536,SJER,2018,1374
91,62,257000_4106000,5.828670831226336,2.7402119592959155,41.6672122203598,40.29411320384536,SJER,2019,2292
92,63,257000_4107000,6.4629962237502365,3.191602319428441,32.07059380297333,33.22545928553387,SJER,2018,3874
93,63,257000_4107000,6.4629962237502365,3.191602319428441,32.07059380297333,33.22545928553387,SJER,2019,7325
94,64,257000_4108000,5.375436739192873,2.1496208158250267,42.01523491106928,41.72013879815508,SJER,2019,3722
95,64,257000_4108000,5.375436739192873,2.1496208158250267,42.01523491106928,41.72013879815508,SJER,2018,1961
96,65,257000_4109000,5.787030908916214,2.4000735869710685,33.39328950690632,35.35387251959862,SJER,2019,7667
97,65,257000_4109000,5.787030908916214,2.4000735869710685,33.39328950690632,35.35387251959862,SJER,2018,4198
98,66,257000_4110000,5.811766237296314,2.591448239825445,34.13159997009903,36.65111352920178,SJER,2018,4408
99,66,257000_4110000,5.811766237296314,2.591448239825445,34.13159997009903,36.65111352920178,SJER,2019,8986
100,67,257000_4111000,5.4938501340766805,2.369157899690757,38.436319594252794,36.756235072688746,SJER,2018,3567
101,67,257000_4111000,5.4938501340766805,2.369157899690757,38.436319594252794,36.756235072688746,SJER,2019,5701
102,68,258000_2159000,17.791498942368616,15.385641537531056,21.15128171235762,20.159358133653157,PUUM,2019,27237
103,69,258000_2167000,10.543176398972825,7.467385243774288,18.339464030395447,18.50768204588657,PUUM,2019,32875
104,70,258000_2168000,8.478750931772854,4.600393389959948,15.367868933708815,13.993909996681092,PUUM,2019,40346
105,71,258000_4103000,4.870334101939302,1.7616537661242302,56.370190880131,49.889057443682255,SJER,2018,943
106,72,258000_4104000,5.6956445074946656,2.2652109148539976,40.543040035133465,42.975855276676555,SJER,2019,2981
107,72,258000_4104000,5.6956445074946656,2.2652109148539976,40.543040035133465,42.975855276676555,SJER,2018,1565
108,73,258000_4105000,5.480902349377159,1.8909717887360256,46.32460476780524,47.38627348426161,SJER,2019,1569
109,73,258000_4105000,5.480902349377159,1.8909717887360256,46.32460476780524,47.38627348426161,SJER,2018,822
110,74,258000_4106000,5.677017009260593,2.2715466026585105,38.894787066191476,39.30442620441319,SJER,2019,3379
111,74,258000_4106000,5.677017009260593,2.2715466026585105,38.894787066191476,39.30442620441319,SJER,2018,1693
112,75,258000_4108000,5.751809012867746,2.62009370192424,37.43773491460535,37.75409374428046,SJER,2019,5111
113,75,258000_4108000,5.751809012867746,2.62009370192424,37.43773491460535,37.75409374428046,SJER,2018,2562
114,76,258000_4109000,6.1999953844544935,2.6759313023510183,32.01154467611842,33.91506726771966,SJER,2019,9961
115,76,258000_4109000,6.1999953844544935,2.6759313023510183,32.01154467611842,33.91506726771966,SJER,2018,4521
116,77,258000_4110000,5.68525699499676,2.2601110701279015,31.60627066035829,35.051816571972296,SJER,2019,9546
117,77,258000_4110000,5.68525699499676,2.2601110701279015,31.60627066035829,35.051816571972296,SJER,2018,4309
118,78,258000_4111000,5.256345134473908,1.6855692547561998,41.78319241977264,42.15561715971016,SJER,2019,3601
119,78,258000_4111000,5.256345134473908,1.6855692547561998,41.78319241977264,42.15561715971016,SJER,2018,1887
120,79,259000_2159000,10.639155883085548,6.325609297777884,20.26057305267809,20.812998297521332,PUUM,2019,32545
121,80,259000_2162000,9.370798477822825,8.346509073476803,13.796943239610899,11.942651932316357,PUUM,2019,37350
122,81,259000_2165000,8.40801357449476,3.361114136164637,14.198233568949544,13.43645026312536,PUUM,2019,45691
123,82,259000_2166000,8.908712702281777,3.9322333546165242,16.018560330644874,15.545991460205515,PUUM,2019,40162
124,83,259000_2168000,9.00673855332346,4.913145535768861,15.44621018194734,14.896096232951772,PUUM,2019,41878
125,84,259000_4103000,4.914096770024865,1.755883805018423,56.586131921686075,47.63304174738104,SJER,2018,1228
126,85,259000_4104000,5.617820621822528,2.066066410212959,43.32377458687743,43.69295357721054,SJER,2019,3362
127,85,259000_4104000,5.617820621822528,2.066066410212959,43.32377458687743,43.69295357721054,SJER,2018,1722
128,86,259000_4106000,5.009750120269072,1.643121410827707,42.051817902118884,41.078615991042746,SJER,2019,2291
129,86,259000_4106000,5.009750120269072,1.643121410827707,42.051817902118884,41.078615991042746,SJER,2018,960
130,87,259000_4108000,4.99675190285055,1.6010281746714436,41.41438634144616,41.364506548874175,SJER,2018,1645
131,87,259000_4108000,4.99675190285055,1.6010281746714436,41.41438634144616,41.364506548874175,SJER,2019,3480
132,88,259000_4109000,4.885868944779647,1.4532267171982802,48.31250952171922,42.16135879211328,SJER,2018,940
133,88,259000_4109000,4.885868944779647,1.4532267171982802,48.31250952171922,42.16135879211328,SJER,2019,1423
134,89,259000_4111000,5.088776234594717,1.554598756043933,65.65519197197736,51.8497129942385,SJER,2018,988
135,89,259000_4111000,5.088776234594717,1.554598756043933,65.65519197197736,51.8497129942385,SJER,2019,1304
136,90,260000_2160000,8.204378791739444,4.0304893344995705,19.267292828725438,19.52588506255731,PUUM,2019,34959
137,91,260000_2161000,7.816721699118855,3.1852211527922654,15.304740357714264,13.781885702398991,PUUM,2019,45062
138,92,260000_2163000,6.483706439065976,3.061477923812905,12.572253087806851,10.061688945386958,PUUM,2019,43882
139,93,260000_2165000,6.939267614773752,4.2827708340080815,13.362682768313698,11.181731157024066,PUUM,2019,46165
140,94,260000_3952000,16.424486155981384,6.786101214275378,21.82489393531929,18.695651662923805,GRSM,2018,37430
141,95,260000_4104000,5.590635412253356,2.102884077800804,34.42474429264655,32.075951983775184,SJER,2018,3865
142,95,260000_4104000,5.590635412253356,2.102884077800804,34.42474429264655,32.075951983775184,SJER,2019,6166
143,96,260000_4105000,5.870154025021027,2.2350152156795238,37.69425845706198,38.19062343885341,SJER,2018,3342
144,96,260000_4105000,5.870154025021027,2.2350152156795238,37.69425845706198,38.19062343885341,SJER,2019,6354
145,97,260000_4106000,6.005299097072168,2.4431871475594473,39.16179643087492,38.021620408902,SJER,2019,4631
146,97,260000_4106000,6.005299097072168,2.4431871475594473,39.16179643087492,38.021620408902,SJER,2018,2934
147,98,260000_4108000,4.894260664247612,1.595243180515167,45.97791781355863,41.307919033458106,SJER,2019,3193
148,98,260000_4108000,4.894260664247612,1.595243180515167,45.97791781355863,41.307919033458106,SJER,2018,1893
149,99,260000_4109000,5.380126262489935,1.8946705979129423,34.23055889102887,36.286896537266834,SJER,2019,7795
150,99,260000_4109000,5.380126262489935,1.8946705979129423,34.23055889102887,36.286896537266834,SJER,2018,3531
151,100,260000_4111000,5.084485126384447,1.7300129006654557,48.32700897066631,44.807301463726255,SJER,2018,1653
152,100,260000_4111000,5.084485126384447,1.7300129006654557,48.32700897066631,44.807301463726255,SJER,2019,2583
153,101,260000_4112000,5.49902936073413,2.2543482009795572,44.12893591289563,38.413858247315936,SJER,2019,4947
154,101,260000_4112000,5.49902936073413,2.2543482009795572,44.12893591289563,38.413858247315936,SJER,2018,4150
155,102,261000_2158000,7.005519805922787,3.303913317249483,20.638571428550055,20.57476042359046,PUUM,2019,28945
156,103,261000_2159000,9.72474451686665,4.681596889085582,19.751639069906826,18.321654687779144,PUUM,2019,34062
157,104,261000_2160000,7.278217225316711,3.4604851549209683,17.20062829721271,16.499830793108757,PUUM,2019,37721
158,105,261000_2161000,6.22720944118454,2.6338021483893694,14.724644655461745,12.621505261934361,PUUM,2019,45280
159,106,261000_2162000,6.806934914329367,2.659064078760301,12.659890296352645,9.244580016374837,PUUM,2019,50682
160,107,261000_2168000,7.943035177641096,2.666753776522033,15.441726862289483,13.392707157117231,PUUM,2019,45186
161,108,261000_2169000,8.240728710154501,3.438502980113004,17.892531414015327,15.46960097471122,PUUM,2019,37722
162,109,261000_3947000,24.154134512829916,9.281404916096946,23.530777696673958,18.40850140528605,GRSM,2018,32892
163,110,261000_4103000,5.0379524839747045,2.027887681450362,43.59845721771202,37.785268603787564,SJER,2018,2253
164,110,261000_4103000,5.0379524839747045,2.027887681450362,43.59845721771202,37.785268603787564,SJER,2019,3088
165,111,261000_4104000,5.790624184782335,2.461764533382818,32.49153331826052,29.58068793577122,SJER,2018,5265
166,111,261000_4104000,5.790624184782335,2.461764533382818,32.49153331826052,29.58068793577122,SJER,2019,8046
167,112,261000_4106000,5.75286777327984,2.0669427608583266,44.64142441854205,40.44327401325777,SJER,2018,3319
168,112,261000_4106000,5.75286777327984,2.0669427608583266,44.64142441854205,40.44327401325777,SJER,2019,5281
169,113,261000_4107000,6.09903117442513,2.6232780361385086,41.83790170526793,38.587532613135224,SJER,2019,5752
170,113,261000_4107000,6.09903117442513,2.6232780361385086,41.83790170526793,38.587532613135224,SJER,2018,3689
171,114,261000_4108000,5.311681634347604,2.162682499058459,48.61539514923602,41.18909241080224,SJER,2019,3420
172,114,261000_4108000,5.311681634347604,2.162682499058459,48.61539514923602,41.18909241080224,SJER,2018,2641
173,115,261000_4109000,5.704643895770137,2.62119125330071,44.20536169617843,37.653359333669755,SJER,2018,3004
174,115,261000_4109000,5.704643895770137,2.62119125330071,44.20536169617843,37.653359333669755,SJER,2019,4212
175,116,261000_4110000,5.442196677031093,2.1871512577503784,46.90046217859384,40.212600897048695,SJER,2018,2742
176,116,261000_4110000,5.442196677031093,2.1871512577503784,46.90046217859384,40.212600897048695,SJER,2019,3987
177,117,261000_4111000,5.482474965869056,2.1231680497610244,45.432407484369804,40.3741655645862,SJER,2018,3080
178,117,261000_4111000,5.482474965869056,2.1231680497610244,45.432407484369804,40.3741655645862,SJER,2019,4135
179,118,261000_4112000,5.544401877483681,2.182678607873769,44.63408759119701,38.69151453787565,SJER,2019,3579
180,118,261000_4112000,5.544401877483681,2.182678607873769,44.63408759119701,38.69151453787565,SJER,2018,3271
181,119,262000_2159000,9.539013165071966,4.120618954645232,17.98567063790056,15.79600953963225,PUUM,2019,38359
182,120,262000_2160000,8.339177952104555,4.119449471068461,16.65374000356214,15.401788366048804,PUUM,2019,39139
183,121,262000_2162000,6.639755514066484,2.40439776226234,12.84864067391685,9.482491385023817,PUUM,2019,45346
184,122,262000_2165000,7.891557163273526,6.498130437270387,12.642241215980087,9.706241738500777,PUUM,2019,45395
185,123,262000_2168000,8.33287519516475,2.935879881451793,15.838904317826241,14.314365296256081,PUUM,2019,44073
186,124,262000_2169000,7.97819030715383,4.810176019521205,15.254354508182473,13.282649958737537,PUUM,2019,39040
187,125,262000_3946000,21.90350206255358,7.188340646284923,24.302367456073735,16.956586544312575,GRSM,2018,36271
188,126,262000_3948000,23.030303099232434,8.248331366602736,24.366114347897952,17.621861136615493,GRSM,2018,33984
189,127,262000_3950000,18.780600343849002,7.347842439774506,24.092244506377686,17.324726301476897,GRSM,2018,33357
190,128,262000_3951000,16.84663735995518,7.4506464672918575,22.42385588882279,16.256803972083954,GRSM,2018,37138
191,129,263000_2159000,8.507169322231462,4.260864917840901,14.684422683755882,13.263681853472876,PUUM,2019,43044
192,130,263000_2160000,8.413756455077534,3.805630264793151,14.372276092827496,13.780440890979673,PUUM,2019,42138
193,131,263000_2161000,8.600086880668963,4.014309570058372,15.098928699296073,14.303570957956484,PUUM,2019,41893
194,132,263000_2163000,7.269506462257485,4.053248003705943,12.911706359411738,11.508493658505714,PUUM,2019,46608
195,133,263000_2165000,16.806563181945805,15.811684759376474,11.909972505591691,9.52852739589423,PUUM,2019,41463
196,134,263000_2166000,5.863106081883333,1.8239100944126974,11.19566189085733,8.17633337701526,PUUM,2019,46624
197,135,263000_2168000,8.549196238135785,2.7314166246167346,12.3831044514418,9.615085948570536,PUUM,2019,53623
198,136,264000_2158000,10.710558180090098,3.505696638290508,12.182983573068382,8.998884695368007,PUUM,2019,46022
199,137,264000_2160000,8.465701677055652,5.045969598105459,13.430674930193096,13.114585353606408,PUUM,2019,44775
200,138,264000_2161000,9.234000178733947,5.294975150104004,14.719647212526734,14.733062969014439,PUUM,2019,41328
201,139,264000_2163000,13.107585254121,6.934013574409773,14.736369996658036,12.371039905753095,PUUM,2019,42022
202,140,264000_2164000,9.647419394605421,5.0219062169065305,14.839078947359464,14.00452123841377,PUUM,2019,39292
203,141,265000_2158000,12.018274634060063,3.287115110611671,13.402879482213521,9.488829509345848,PUUM,2019,46043
204,142,265000_2159000,9.900325535032858,4.029078604242181,12.380669687145014,9.297946675987243,PUUM,2019,53413
205,143,265000_2160000,7.8673731412356505,4.004147171515966,11.711203020155667,9.553131365815275,PUUM,2019,53507
206,144,265000_2162000,13.20399241792856,6.6684829474840335,16.29317795511077,15.200299136489004,PUUM,2019,38594
207,145,265000_2163000,17.07318750827093,6.911487089417673,16.091748327638705,13.267861487082902,PUUM,2019,39615
208,146,265000_2164000,14.59351011332253,8.424381585278821,17.502628018458488,16.190795019508194,PUUM,2019,33999
209,147,265000_2165000,21.793219001912487,15.385068853050068,17.832677201539507,15.797961400216714,PUUM,2019,34805
210,148,265000_2169000,10.506359421719129,3.37162244238158,12.031751987913982,8.089005083542695,PUUM,2019,49675
211,149,266000_2159000,11.850174693466384,3.3642938149279846,12.8209172109711,9.683170216624921,PUUM,2019,43327
212,150,266000_2161000,7.987515756568901,3.4137004302131766,11.740561089333102,9.424262272770891,PUUM,2019,45679
213,151,266000_2162000,7.491781120965719,3.716114991731673,12.134813376369848,10.101873421985735,PUUM,2019,44287
214,152,266000_2163000,13.290798912692523,6.406510474101546,14.644379709068415,12.757251942667343,PUUM,2019,38224
215,153,266000_2164000,13.791346573407916,6.672929096971042,16.515482248683725,15.346899340409395,PUUM,2019,33406
216,154,266000_2165000,16.216285160814365,17.51663020481414,15.428000412458672,14.48738434150514,PUUM,2019,33942
217,155,269000_3946000,26.991587453944387,8.949150285009354,26.303122565622296,25.153219727682245,GRSM,2018,31836
218,156,269000_3947000,21.679962036551615,9.909814852182878,23.79406837113312,22.44336977190324,GRSM,2018,34810
219,157,269000_3950000,22.383782417562546,8.284628392615424,26.47606313220126,24.990036881752136,GRSM,2018,30349
220,158,269000_3951000,22.697428394690647,7.401082804013685,25.807347657252286,24.073912722591714,GRSM,2018,30392
221,159,270000_3948000,21.893469467605033,8.164153287509205,24.477303798948878,23.26570749625506,GRSM,2018,33588
222,160,270000_3949000,26.298061729994423,8.344520106870533,26.286659004544596,25.87655838478919,GRSM,2018,31323
223,161,270000_3952000,20.229261258543655,7.502039600657554,22.778712389212863,22.559630437474688,GRSM,2018,30809
224,162,270000_3953000,15.363181722290646,7.512001648702814,19.872314174640714,18.640014378870447,GRSM,2018,29073
225,163,271000_3945000,22.21863143246038,8.216260934665234,22.860839648961285,22.224502196355893,GRSM,2018,35098
226,164,271000_3946000,19.573839100785037,6.089037463954983,23.16573023124642,20.63090031401564,GRSM,2018,36105
227,165,271000_3949000,24.82384971564302,8.699400437146318,22.619278960879484,24.102995418655485,GRSM,2018,32259
228,166,271000_3951000,22.772272047129487,7.778888290407929,22.107127609083797,21.442877951316675,GRSM,2018,29512
229,167,271000_3953000,21.08246629321283,7.907090953599094,24.14135741933022,23.199319386358443,GRSM,2018,23250
230,168,271000_3954000,19.729260898906826,8.190702005929465,23.529547854011405,23.435056840994626,GRSM,2018,17428
231,169,271000_3955000,20.548000151513417,8.432227146904088,23.58071045434076,22.94075951502769,GRSM,2018,19016
232,170,272000_3949000,26.494741329418865,6.875607757971979,22.233166728458666,24.671572152615898,GRSM,2018,32352
233,171,272000_3954000,17.515106878720484,8.302830508066357,25.404967833347623,27.52028202414483,GRSM,2018,9171
234,172,273000_3941000,21.800945103540073,5.7904713369799525,23.974644229267604,22.75344149041127,GRSM,2018,32535
235,173,273000_3943000,16.839975275193712,6.190923321578739,23.76385251288919,21.96773938184831,GRSM,2018,31935
236,174,273000_3950000,20.355522115074198,7.023775555498224,23.237475247497194,24.515170891759908,GRSM,2018,21210
237,175,273000_3951000,19.932206647710565,9.311830392339566,24.738270967021545,26.3826531548022,GRSM,2018,18386
238,176,273000_3952000,19.72071229236557,7.477378850670886,26.15688696938486,26.98905107115565,GRSM,2018,20260
239,177,273000_3953000,20.563758839793685,9.231939756640346,27.785432855154063,27.193573136172347,GRSM,2018,13873
240,178,273000_3954000,21.2739127923825,8.219557208355086,30.706913946568264,29.616119140918904,GRSM,2018,13143
241,179,273000_3955000,17.538175467487516,7.149490572483375,29.12218499374176,29.871516193121437,GRSM,2018,11222
242,180,274000_3938000,10.717628485055869,4.955322242373117,15.305765582799438,14.491067268026072,GRSM,2018,43333
243,181,274000_3939000,12.425224097867114,5.516195906445079,19.28805424713817,17.814920527923,GRSM,2018,31633
244,182,274000_3940000,16.024050759035553,4.792998382368629,20.865511534269736,18.566626297563868,GRSM,2018,31298
245,183,274000_3941000,17.229202975137223,5.6159204128442735,19.42364914374573,17.783915411032364,GRSM,2018,36847
246,184,274000_3944000,19.26279266645271,5.430876452707757,22.630743965154668,20.63789665814856,GRSM,2018,30324
247,185,274000_3946000,25.806784362871113,9.107584499211361,26.983525679040817,27.81825659970593,GRSM,2018,21905
248,186,274000_3948000,18.31118643895585,7.928433545100881,25.340948221709453,24.480336153649073,GRSM,2018,17517
249,187,274000_3950000,21.784581895954535,6.994137655869121,23.609890093034938,23.974505129732062,GRSM,2018,26113
250,188,274000_3954000,18.222603504999334,8.437524589384067,27.00129784999093,26.294586005655894,GRSM,2018,15256
251,189,275000_3939000,14.318280088223222,5.644962527038009,24.44130299001037,18.59311025010318,GRSM,2018,30100
252,190,275000_3940000,11.341014714186636,4.201169367713571,18.362186764435723,14.248701503611947,GRSM,2018,40361
253,191,275000_3941000,13.450433842437896,4.6963879056927675,18.80719543179397,14.597343852342544,GRSM,2018,38177
254,192,275000_3942000,17.0413659469203,5.445720584684892,21.06406627315449,16.185565449019933,GRSM,2018,33377
255,193,275000_3944000,15.646418851129935,5.894943478014978,24.477432906702866,18.7034902616916,GRSM,2018,28207
256,194,275000_3945000,16.173827419919714,6.984946506413194,25.074190563419517,21.0806422523089,GRSM,2018,21830
257,195,275000_3949000,22.292879584174575,7.761362920272829,24.140772060160554,22.622835104637133,GRSM,2018,27187
258,196,275000_3953000,18.589452585498872,8.640773919907078,20.15587438367652,20.113877256280944,GRSM,2018,22513
259,197,275000_3954000,19.603424680115335,8.56484587555305,20.917252132713617,22.08098552449338,GRSM,2018,24499
260,198,276000_3947000,16.822925174353106,5.715414407905788,23.991729562863966,17.710199095361283,GRSM,2018,30129
261,199,276000_3948000,13.276130239330657,5.398932749916652,21.778921544418374,16.59572630905283,GRSM,2018,32426
262,200,276000_3949000,18.43437856252667,6.527499953688079,24.73764636953305,21.690215199420752,GRSM,2018,24749
263,201,293000_4097000,6.969812612162778,3.41791754569419,15.964242314815465,18.403068167126623,SOAP,2018,19388
264,202,293000_4099000,5.903200522091282,2.900747659995687,14.80386327931618,17.356289097695168,SOAP,2019,20387
265,202,293000_4099000,5.903200522091282,2.900747659995687,14.80386327931618,17.356289097695168,SOAP,2018,20353
266,203,293000_4100000,5.168758093916574,2.630900946374393,18.620917533670923,20.998853815070273,SOAP,2019,14321
267,204,293000_4102000,10.950977371026054,6.31248382254654,18.30367377397015,16.95356985248324,SOAP,2019,23450
268,205,293000_4103000,10.757678751305141,6.360837205862878,19.49800729566442,17.080587006008248,SOAP,2019,18367
269,206,294000_4096000,6.421285186624154,2.683308814136323,11.615985743806286,13.534965043552328,SOAP,2018,25578
270,206,294000_4096000,6.421285186624154,2.683308814136323,11.615985743806286,13.534965043552328,SOAP,2019,39236
271,207,294000_4097000,6.742509385307286,3.177188057488283,11.621484152430249,13.412138535597464,SOAP,2018,28305
272,207,294000_4097000,6.742509385307286,3.177188057488283,11.621484152430249,13.412138535597464,SOAP,2019,38393
273,208,294000_4098000,7.509660963213829,4.06457343765132,16.80408513236692,19.972457760948604,SOAP,2018,12201
274,208,294000_4098000,7.509660963213829,4.06457343765132,16.80408513236692,19.972457760948604,SOAP,2019,12349
275,209,294000_4099000,7.421633941567396,4.404831841790594,16.464165515383417,19.686228892892963,SOAP,2019,19497
276,209,294000_4099000,7.421633941567396,4.404831841790594,16.464165515383417,19.686228892892963,SOAP,2018,18143
277,210,294000_4102000,11.321100062065948,6.772530170583284,20.841455197502043,19.584928296524936,SOAP,2019,19387
278,210,294000_4102000,11.321100062065948,6.772530170583284,20.841455197502043,19.584928296524936,SOAP,2018,17419
279,211,294000_4103000,12.194744984610121,7.9964939932790635,20.32862315879315,19.31724851990114,SOAP,2018,17116
280,211,294000_4103000,12.194744984610121,7.9964939932790635,20.32862315879315,19.31724851990114,SOAP,2019,19613
281,212,294000_4106000,10.756331340890133,6.2252459668353035,23.59808597745874,22.005187302275182,SOAP,2019,18563
282,213,295000_4096000,7.152337633469343,3.867850384114497,14.990510944159446,16.35807959467283,SOAP,2019,31521
283,213,295000_4096000,7.152337633469343,3.867850384114497,14.990510944159446,16.35807959467283,SOAP,2018,14805
284,214,295000_4097000,6.403680037874774,3.3797336198894063,15.022400488307126,19.51912213683322,SOAP,2018,7691
285,214,295000_4097000,6.403680037874774,3.3797336198894063,15.022400488307126,19.51912213683322,SOAP,2019,23436
286,215,295000_4098000,6.896274726433858,3.753253799823809,20.8645073545756,23.982178695725842,SOAP,2018,7332
287,215,295000_4098000,6.896274726433858,3.753253799823809,20.8645073545756,23.982178695725842,SOAP,2019,14763
288,216,295000_4100000,8.143370584169519,5.3858233092094805,21.54589597186557,22.702193933668593,SOAP,2018,12106
289,216,295000_4100000,8.143370584169519,5.3858233092094805,21.54589597186557,22.702193933668593,SOAP,2019,19770
290,217,295000_4101000,11.373008565530894,6.984852650826767,19.593197250768718,18.06836947622348,SOAP,2019,22373
291,217,295000_4101000,11.373008565530894,6.984852650826767,19.593197250768718,18.06836947622348,SOAP,2018,16329
292,218,295000_4103000,13.767767607597017,8.949016548147764,20.559395772176106,19.434148997659737,SOAP,2018,14223
293,218,295000_4103000,13.767767607597017,8.949016548147764,20.559395772176106,19.434148997659737,SOAP,2019,19506
294,219,295000_4104000,14.209826747882236,8.299760165415213,23.4252793827807,20.487365680587455,SOAP,2018,13696
295,219,295000_4104000,14.209826747882236,8.299760165415213,23.4252793827807,20.487365680587455,SOAP,2019,16764
296,220,295000_4106000,10.029051752481033,5.680990045022195,21.326128894558845,19.876237409427702,SOAP,2019,16401
297,221,296000_4097000,6.177303189251227,3.381342787056124,17.438393066098303,21.11857056053783,SOAP,2019,20098
298,221,296000_4097000,6.177303189251227,3.381342787056124,17.438393066098303,21.11857056053783,SOAP,2018,7246
299,222,296000_4101000,12.737855932814615,8.189850243050314,20.830219606778687,18.676985870756557,SOAP,2019,21014
300,222,296000_4101000,12.737855932814615,8.189850243050314,20.830219606778687,18.676985870756557,SOAP,2018,16371
301,223,296000_4103000,12.983755547996486,8.228013353207785,21.37997760584699,18.216684100760723,SOAP,2019,16399
302,223,296000_4103000,12.983755547996486,8.228013353207785,21.37997760584699,18.216684100760723,SOAP,2018,13073
303,224,296000_4104000,13.023655143252768,8.404943702534727,20.64316890183208,17.984757398243705,SOAP,2019,22529
304,224,296000_4104000,13.023655143252768,8.404943702534727,20.64316890183208,17.984757398243705,SOAP,2018,18258
305,225,296000_4107000,11.61552432369915,6.399751280785397,19.582109007841083,19.37794381679698,SOAP,2019,22769
306,226,297000_4097000,7.331574513504163,3.9082210207015136,18.149336047144136,20.18656074401811,SOAP,2019,23155
307,226,297000_4097000,7.331574513504163,3.9082210207015136,18.149336047144136,20.18656074401811,SOAP,2018,12465
308,227,297000_4098000,8.561044150394299,4.43150959340027,23.4692314487334,27.486975664780985,SOAP,2019,23466
309,227,297000_4098000,8.561044150394299,4.43150959340027,23.4692314487334,27.486975664780985,SOAP,2018,11626
310,228,297000_4101000,9.85780494267561,5.6305760738014605,19.759369434884828,18.88901304354228,SOAP,2018,14652
311,228,297000_4101000,9.85780494267561,5.6305760738014605,19.759369434884828,18.88901304354228,SOAP,2019,19714
